Iteración;J1;J2;J3;J4;J5;J6;J7;J8;J9;J10;J11;J12;J13;T1_Win;T2_Win;Set_Status;Game_Sequence;Calculated_Probability
689;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,0,0,1,0,1,1,1,0,0,0;0.00%
690;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,0,0,1,0,1,1,1,0,1,1;0.00%
691;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,0,0,1,1,0,0,1,1,0,0;0.00%
692;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,0,0,1,1,0,0,1,1,1,1;0.00%
693;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,0,0,1,1,0,1,0,1,0,0;0.00%
694;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,0,0,1,1,0,1,0,1,1,1;0.00%
695;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,0,0,1,1,0,1,1,0,0,0;0.00%
696;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,0,0,1,1,0,1,1,0,1,1;0.00%
697;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,0,0,1,1,1,0,0,1,0,0;0.00%
698;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,0,0,1,1,1,0,0,1,1,1;0.00%
699;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,0,0,1,1,1,0,1,0,0,0;0.00%
700;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,0,0,1,1,1,0,1,0,1,1;0.00%
701;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,0,0,1,1,1,1,0,0,0,0;0.00%
702;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,0,0,1,1,1,1,0,0,1,1;0.00%
703;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,0,0,0,1,1,1,0,0;0.00%
704;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,0,0,0,1,1,1,1,1;0.00%
705;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,0,0,1,0,1,1,0,0;0.00%
706;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,0,0,1,0,1,1,1,1;0.00%
707;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,0,0,1,1,0,1,0,0;0.00%
708;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,0,0,1,1,0,1,1,1;0.00%
709;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,0,0,1,1,1,0,0,0;0.00%
710;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,0,0,1,1,1,0,1,1;0.00%
711;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,0,1,0,0,1,1,0,0;0.00%
712;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,0,1,0,0,1,1,1,1;0.00%
713;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,0,1,0,1,0,1,0,0;0.00%
714;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,0,1,0,1,0,1,1,1;0.00%
715;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,0,1,0,1,1,0,0,0;0.00%
716;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,0,1,0,1,1,0,1,1;0.00%
717;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,0,1,1,0,0,1,0,0;0.00%
718;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,0,1,1,0,0,1,1,1;0.00%
719;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,0,1,1,0,1,0,0,0;0.00%
720;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,0,1,1,0,1,0,1,1;0.00%
721;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,0,1,1,1,0,0,0,0;0.00%
722;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,0,1,1,1,0,0,1,1;0.00%
723;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,1,0,0,0,1,1,0,0;0.00%
724;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,1,0,0,0,1,1,1,1;0.00%
725;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,1,0,0,1,0,1,0,0;0.00%
726;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,1,0,0,1,0,1,1,1;0.00%
727;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,1,0,0,1,1,0,0,0;0.00%
728;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,1,0,0,1,1,0,1,1;0.00%
729;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,1,0,1,0,0,1,0,0;0.00%
730;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,1,0,1,0,0,1,1,1;0.00%
731;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,1,0,1,0,1,0,0,0;0.00%
732;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,1,0,1,0,1,0,1,1;0.00%
733;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,1,0,1,1,0,0,0,0;0.00%
734;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,1,0,1,1,0,0,1,1;0.00%
735;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,1,1,0,0,0,1,0,0;0.00%
736;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,1,1,0,0,0,1,1,1;0.00%
737;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,1,1,0,0,1,0,0,0;0.00%
738;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,1,1,0,0,1,0,1,1;0.00%
739;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,1,1,0,1,0,0,0,0;0.00%
740;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,1,1,0,1,0,0,1,1;0.00%
741;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,1,1,1,0,0,0,0,0;0.00%
742;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,1,1,1,0,0,0,1,1;0.00%
743;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,0,0,0,1,1,1,0,0;0.00%
744;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,0,0,0,1,1,1,1,1;0.00%
745;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,0,0,1,0,1,1,0,0;0.00%
746;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,0,0,1,0,1,1,1,1;0.00%
747;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,0,0,1,1,0,1,0,0;0.00%
748;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,0,0,1,1,0,1,1,1;0.00%
749;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,0,0,1,1,1,0,0,0;0.00%
750;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,0,0,1,1,1,0,1,1;0.00%
751;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,0,1,0,0,1,1,0,0;0.00%
752;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,0,1,0,0,1,1,1,1;0.00%
753;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,0,1,0,1,0,1,0,0;0.00%
754;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,0,1,0,1,0,1,1,1;0.00%
755;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,0,1,0,1,1,0,0,0;0.00%
756;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,0,1,0,1,1,0,1,1;0.00%
757;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,0,1,1,0,0,1,0,0;0.00%
758;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,0,1,1,0,0,1,1,1;0.00%
759;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,0,1,1,0,1,0,0,0;0.00%
760;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,0,1,1,0,1,0,1,1;0.00%
761;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,0,1,1,1,0,0,0,0;0.00%
762;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,0,1,1,1,0,0,1,1;0.00%
763;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,1,0,0,0,1,1,0,0;0.00%
764;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,1,0,0,0,1,1,1,1;0.00%
765;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,1,0,0,1,0,1,0,0;0.00%
766;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,1,0,0,1,0,1,1,1;0.00%
767;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,1,0,0,1,1,0,0,0;0.00%
768;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,1,0,0,1,1,0,1,1;0.00%
769;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,1,0,1,0,0,1,0,0;0.00%
770;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,1,0,1,0,0,1,1,1;0.00%
771;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,1,0,1,0,1,0,0,0;0.00%
772;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,1,0,1,0,1,0,1,1;0.00%
773;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,1,0,1,1,0,0,0,0;0.00%
774;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,1,0,1,1,0,0,1,1;0.00%
775;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,1,1,0,0,0,1,0,0;0.00%
776;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,1,1,0,0,0,1,1,1;0.00%
777;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,1,1,0,0,1,0,0,0;0.00%
778;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,1,1,0,0,1,0,1,1;0.00%
779;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,1,1,0,1,0,0,0,0;0.00%
780;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,1,1,0,1,0,0,1,1;0.00%
781;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,1,1,1,0,0,0,0,0;0.00%
782;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,1,1,1,0,0,0,1,1;0.00%
783;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,0,0,0,0,1,1,0,0;0.00%
784;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,0,0,0,0,1,1,1,1;0.00%
785;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,0,0,0,1,0,1,0,0;0.00%
786;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,0,0,0,1,0,1,1,1;0.00%
787;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,0,0,0,1,1,0,0,0;0.00%
788;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,0,0,0,1,1,0,1,1;0.00%
789;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,0,0,1,0,0,1,0,0;0.00%
790;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,0,0,1,0,0,1,1,1;0.00%
791;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,0,0,1,0,1,0,0,0;0.00%
792;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,0,0,1,0,1,0,1,1;0.00%
793;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,0,0,1,1,0,0,0,0;0.00%
794;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,0,0,1,1,0,0,1,1;0.00%
795;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,0,1,0,0,0,1,0,0;0.00%
796;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,0,1,0,0,0,1,1,1;0.00%
797;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,0,1,0,0,1,0,0,0;0.00%
798;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,0,1,0,0,1,0,1,1;0.00%
799;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,0,1,0,1,0,0,0,0;0.00%
800;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,0,1,0,1,0,0,1,1;0.00%
801;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,0,1,1,0,0,0,0,0;0.00%
802;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,0,1,1,0,0,0,1,1;0.00%
803;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,1,0,0,0,0,1,0,0;0.00%
804;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,1,0,0,0,0,1,1,1;0.00%
805;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,1,0,0,0,1,0,0,0;0.00%
806;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,1,0,0,0,1,0,1,1;0.00%
807;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,1,0,0,1,0,0,0,0;0.00%
808;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,1,0,0,1,0,0,1,1;0.00%
809;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,1,0,1,0,0,0,0,0;0.00%
810;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,1,0,1,0,0,0,1,1;0.00%
811;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,1,1,0,0,0,0,0,0;0.00%
812;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,1,1,0,0,0,0,1,1;0.00%
813;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,0,0,0,1,1,1,0,0;0.00%
814;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,0,0,0,1,1,1,1,1;0.00%
815;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,0,0,1,0,1,1,0,0;0.00%
816;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,0,0,1,0,1,1,1,1;0.00%
817;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,0,0,1,1,0,1,0,0;0.00%
818;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,0,0,1,1,0,1,1,1;0.00%
819;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,0,0,1,1,1,0,0,0;0.00%
820;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,0,0,1,1,1,0,1,1;0.00%
821;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,0,1,0,0,1,1,0,0;0.00%
822;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,0,1,0,0,1,1,1,1;0.00%
823;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,0,1,0,1,0,1,0,0;0.00%
824;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,0,1,0,1,0,1,1,1;0.00%
825;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,0,1,0,1,1,0,0,0;0.00%
826;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,0,1,0,1,1,0,1,1;0.00%
827;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,0,1,1,0,0,1,0,0;0.00%
828;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,0,1,1,0,0,1,1,1;0.00%
829;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,0,1,1,0,1,0,0,0;0.00%
830;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,0,1,1,0,1,0,1,1;0.00%
831;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,0,1,1,1,0,0,0,0;0.00%
832;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,0,1,1,1,0,0,1,1;0.00%
833;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,1,0,0,0,1,1,0,0;0.00%
834;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,1,0,0,0,1,1,1,1;0.00%
835;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,1,0,0,1,0,1,0,0;0.00%
836;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,1,0,0,1,0,1,1,1;0.00%
837;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,1,0,0,1,1,0,0,0;0.00%
838;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,1,0,0,1,1,0,1,1;0.00%
839;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,1,0,1,0,0,1,0,0;0.00%
840;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,1,0,1,0,0,1,1,1;0.00%
